Time,BTC,ETH,DOGE,ADA
2017-04-25,1279.86471741672,50.2949234336645,0.0005333540367346,
2017-04-26,1296.48545745178,53.5068268007014,0.0005497943972424,
2017-04-27,1345.8899556692,63.3839737416715,0.0006405872976122,
2017-04-28,1347.98515552309,73.2896960841613,0.0006982216458345,
2017-04-29,1357.71525341905,70.4783451390999,0.0007503314951356,
2017-04-30,1381.9563722969,80.5040275862069,0.0007554853007708,
2017-05-01,1436.9414880187,78.3656599269433,0.000677593075986,
2017-05-02,1463.81906846873,77.6578077147867,0.000614863297279,
2017-05-03,1519.40894447691,81.155050748685,0.0006845488757729,
2017-05-04,1539.8300515488,95.4461979970777,0.0007411996702005,
2017-05-05,1529.85044301578,91.2619477144945,0.0008141602972791,
2017-05-06,1573.28550961426,95.5202134447691,0.001170574072816,
2017-05-07,1526.26777171245,76.6355311633548,0.0012085244229774,
2017-05-08,1685.08649631794,89.3967222244301,0.0014528564633289,
2017-05-09,1719.22801355932,86.2167880181181,0.0012041034910292,
2017-05-10,1782.499,88.0493733267096,0.0012709363720298,
2017-05-11,1835.48754821742,88.2398370724722,0.0012036203160892,
2017-05-12,1704.66164108708,85.485073163647,0.0011701981103503,
2017-05-13,1779.84025669199,88.2832749123319,0.0011521440661808,
2017-05-14,1794.59355055523,89.4800016691993,0.0011912454301475,
2017-05-15,1736.88284611338,90.8514018176505,0.0011183092268781,
2017-05-16,1757.02694856809,88.2582728825248,0.0010477193797236,
2017-05-17,1808.74606469901,86.8320563541789,0.0012900528754266,
2017-05-18,1894.24726455289,95.83543393045,0.0014599863739812,
2017-05-19,1967.54554769141,124.608196428989,0.0014673123288819,
2017-05-20,2048.11767799532,124.620777756867,0.0017890638297464,
2017-05-21,2045.22249316189,147.731762711864,0.0028548721684826,
2017-05-22,2078.94350002922,153.63485777557,0.0031984612575473,
2017-05-23,2257.28836382233,169.076412100526,0.0034756030951123,
2017-05-24,2415.00722665108,191.874668920514,0.0033291855583746,
2017-05-25,2319.60137866745,180.691296002338,0.0029236932948488,
2017-05-26,2279.4185836353,164.60314556692,0.0025483887775114,
2017-05-27,2044.30049982466,155.72604947107,0.0022408635175388,
2017-05-28,2225.7008666277,173.216734450029,0.0024601228429257,
2017-05-29,2284.71579748685,193.881140413501,0.0026997073153027,
2017-05-30,2167.26447790766,228.073706624196,0.0024011873016648,
2017-05-31,2299.43261025716,229.102651646406,0.0025127730539769,
2017-06-01,2399.88763194039,220.986285654588,0.0026723098034736,
2017-06-02,2479.4238943308,221.467074215663,0.0029246239450613,
2017-06-03,2549.55195151958,224.307389632379,0.0032769395703165,
2017-06-04,2524.99383354763,245.468700092928,0.0031646988076645,
2017-06-05,2685.31891671537,248.05642671128,0.0037840683938405,
2017-06-06,2871.34167735243,264.404235562244,0.0036792692596446,
2017-06-07,2706.76000885447,256.981876225599,0.0032919126397271,
2017-06-08,2802.56354681473,258.372808144944,0.0034121849990057,
2017-06-09,2804.87226691993,278.428987158387,0.0033297579648859,
2017-06-10,2916.3278597896,344.951987142022,0.0031980357565255,
2017-06-11,2974.21455920514,344.026909994155,0.0035112269891733,
2017-06-12,2665.43326995909,389.19372150789,0.0031460110443149,
2017-06-13,2707.13782402104,387.25153943834,0.0032107323861913,
2017-06-14,2443.82445137347,341.446636869375,0.0028556102997317,
2017-06-15,2409.886764173,342.119337795441,0.0027939735588894,
2017-06-16,2476.35909538282,352.629732300117,0.0030104260973441,
2017-06-17,2652.75536335476,368.03726914436,0.0032607743346144,
2017-06-18,2508.21420742256,350.534463086499,0.0030008702830525,
2017-06-19,2589.64221338399,357.681361649328,0.0030523204653828,
2017-06-20,2733.22655628288,349.288913500877,0.0031492345007678,
2017-06-21,2639.26131420222,320.277859038574,0.0029220966500328,
2017-06-22,2686.64751431911,320.145963176505,0.0030000229637754,
2017-06-23,2685.87047101111,325.991536277031,0.0030002039672298,
2017-06-24,2562.18914874342,304.768927811221,0.0028429719851264,
2017-06-25,2497.72894137931,276.242345104617,0.0026216687039254,
2017-06-26,2426.36505119813,255.033414298656,0.0025444850681648,
2017-06-27,2530.34553600234,281.08192129398,0.0025824943159543,
2017-06-28,2562.79226420222,317.776258400351,0.0027233162251539,
2017-06-29,2540.44303161894,293.999290413793,0.0025845831179355,
2017-06-30,2452.71206428989,276.846878461718,0.00246570785449,
2017-07-01,2412.3662131502,261.219362042665,0.0022855263663215,
2017-07-02,2518.8721873758,286.533256667446,0.0024445036269704,
2017-07-03,2551.92743173583,276.381727718293,0.0025085818033232,
2017-07-04,2599.74474991233,269.404834744594,0.0024837469045338,
2017-07-05,2608.10489117475,266.262281550555,0.0026991545798405,
2017-07-06,2603.19547369959,266.656013065459,0.0026411430954797,
2017-07-07,2495.78092220923,240.161421859147,0.0023940866745705,
2017-07-08,2553.4941581239,244.196069263004,0.0023837715648542,
2017-07-09,2506.17321355932,237.960754773232,0.0022828699577992,
2017-07-10,2319.36689736996,203.667605391584,0.0018283765808484,
2017-07-11,2319.16744061952,192.891972717709,0.0017503749538265,
2017-07-12,2374.88626645237,220.375114831385,0.0018812395755658,
2017-07-13,2343.73834824664,205.861691116014,0.0017841049984165,
2017-07-14,2214.82523728814,197.24683492519,0.0016463585610852,
2017-07-15,1989.63319023963,170.574619883109,0.0014818324024491,
2017-07-16,1910.74954161309,155.12095854062,0.0012888508193127,
2017-07-17,2215.74629614261,189.221658703682,0.0015245402893086,
2017-07-18,2303.7611458796,228.78765892519,0.0017970041126685,
2017-07-19,2257.06523588545,191.651705937463,0.0016524756188148,
2017-07-20,2823.89792635885,224.107144172414,0.0018918898084003,
2017-07-21,2666.1397182934,216.214063375804,0.0019051493486284,
2017-07-22,2829.75405496786,231.983774798363,0.0020969309438772,
2017-07-23,2753.24386493279,228.563602995324,0.0020097043715464,
2017-07-24,2755.1595242256,225.714163052016,0.0019983026300431,
2017-07-25,2558.69299894798,204.267246499123,0.001748211738072,
2017-07-26,2522.32464628872,202.456667746347,0.0017692615521978,
2017-07-27,2665.14754649328,202.88998441204,0.0018253203016895,
2017-07-28,2793.83348486265,191.488124044418,0.0017547846048665,
2017-07-29,2706.4507654588,205.994907945646,0.0017424185390838,
2017-07-30,2749.3845277031,196.771915156049,0.0016920941652429,
2017-07-31,2862.61129088252,200.760819609001,0.0016747179505839,
2017-08-01,2727.38918199883,225.735534699591,0.0017931585210436,
2017-08-02,2690.14567197545,217.584664142607,0.0017437205862052,
2017-08-03,2789.74631244886,224.028898297195,0.0017519008457084,
2017-08-04,2860.27284324956,221.471094210403,0.0017877781842905,
2017-08-05,3237.42336329632,248.939666132671,0.0020265744243893,
2017-08-06,3230.11670894214,266.031145936879,0.0019384803502435,
2017-08-07,3392.56241864407,269.646053845704,0.001947231093708,
2017-08-08,3425.67661659848,294.522035516072,0.0019677384805914,
2017-08-09,3347.21543161894,296.828835021625,0.0019280532123358,
2017-08-10,3437.03215546464,301.437411189947,0.001920087869283,
2017-08-11,3660.52053728813,309.864902527177,0.0018780034260737,
2017-08-12,3871.08240619521,309.254121247516,0.0018401863302019,
2017-08-13,4063.80105271771,297.04311033986,0.0017903108789188,
2017-08-14,4304.60393120982,299.899655571596,0.0017423398901053,
2017-08-15,4160.0305458796,286.238491115137,0.0017016454204557,
2017-08-16,4364.67857463472,300.581495599649,0.0017322291945825,
2017-08-17,4308.51686142607,301.525778841613,0.0016776178620145,
2017-08-18,4108.50716218586,292.570930255406,0.0016426680880236,
2017-08-19,4160.33245686733,294.006381612507,0.0016459126231722,
2017-08-20,4085.8103943308,297.946730439509,0.0016892898891727,
2017-08-21,3992.62603524255,320.268020935126,0.0016917657244022,
2017-08-22,4074.33046125073,314.667140353594,0.0016911068174779,
2017-08-23,4146.9153452367,317.911476100818,0.0017194819715283,
2017-08-24,4325.81642799532,324.404678510228,0.0017965029665348,
2017-08-25,4353.13177255991,330.229825942724,0.0017196414832988,
2017-08-26,4341.97871677382,332.432620397428,0.0017538877424172,
2017-08-27,4344.90344476914,345.159394547049,0.001759135735382,
2017-08-28,4379.76392068966,347.312148939801,0.0018013129401725,
2017-08-29,4600.45683097604,373.270473714202,0.001876829632723,
2017-08-30,4586.63273670368,385.096362653419,0.0021102394885058,
2017-08-31,4740.35621770894,388.628983109293,0.0020780868338906,
2017-09-01,4918.16624488603,391.600977030976,0.0025087643625034,
2017-09-02,4595.02001782583,349.100817241379,0.0022238245257223,
2017-09-03,4625.296314436,352.873988895383,0.0021891670729577,
2017-09-04,4374.75349649328,313.259609643483,0.0019482022501037,
2017-09-05,4454.05253769725,321.673799707773,0.0020148906277987,
2017-09-06,4607.51652980713,338.424651081239,0.0020473312545084,
2017-09-07,4635.11187580362,336.414099064874,0.0020118646207767,
2017-09-08,4345.45765634132,310.01521244886,0.0017934229469365,
2017-09-09,4335.593449737,305.233473699591,0.001714307586767,
2017-09-10,4261.84352104033,301.328705435418,0.0015599326190867,
2017-09-11,4212.54757334892,298.009521917008,0.0015368619338969,
2017-09-12,4164.31943424898,293.927871127995,0.0014933217851151,
2017-09-13,3887.11858679135,276.957384570427,0.0013743428015007,
2017-09-14,3247.4687390415,225.336907948568,0.0009516427185559,
2017-09-15,3699.22294389246,258.900247808299,0.0009768819739654,
2017-09-16,3711.23435067212,255.184495616599,0.0009113782959772,
2017-09-17,3711.85620397428,259.595284921099,0.0008771810420385,
2017-09-18,4080.42844301578,296.59002980713,0.0009626362674594,
2017-09-19,3925.73619023963,284.68624050263,0.0008567638169924,
2017-09-20,3895.777078609,284.783950029223,0.0008375153403477,
2017-09-21,3617.24346580947,258.71685534775,0.000745225090777,
2017-09-22,3619.2137182934,263.592519286967,0.0007761043166665,
2017-09-23,3775.60059409702,285.098802746932,0.00094050596965,
2017-09-24,3676.89694418469,284.710706604325,0.0008772894520401,
2017-09-25,3918.73807130333,294.606179135009,0.001137301843048,
2017-09-26,3890.09093687902,288.873323495032,0.001149872684841,
2017-09-27,4207.78748538866,310.386890707189,0.001151561751921,
2017-09-28,4187.76979631794,302.473999707773,0.0010768080274597,
2017-09-29,4155.01011981298,291.483834891876,0.0010955953025298,
2017-09-30,4334.54461250731,301.653574810053,0.0011535885084873,
2017-10-01,4382.08689801286,302.921215371128,0.0010725395867621,
2017-10-02,4386.8757150789,296.383131209819,0.0010655890330978,
2017-10-03,4306.56464202221,291.627101987142,0.001014635187416,
2017-10-04,4216.68482144944,292.153131209819,0.0010022007497722,
2017-10-05,4319.42091583869,295.104265926359,0.0009959251695487,
2017-10-06,4365.91571040327,307.36563383986,0.0010231108820162,
2017-10-07,4438.85593308007,311.539527761543,0.0010413579367751,
2017-10-08,4600.73979661017,308.811207773232,0.0010348749754564,
2017-10-09,4777.53465692577,296.16992226768,0.0009612177746096,
2017-10-10,4741.07791496201,297.805755406195,0.0009755245797141,
2017-10-11,4814.96711805962,302.037225599065,0.0010291630599846,
2017-10-12,5393.66898275862,302.722357977791,0.0010489500888275,
2017-10-13,5614.07751461134,336.118935417884,0.0010346708766586,
2017-10-14,5785.73831502046,339.239905902981,0.0010644148907914,
2017-10-15,5689.86505961426,335.292906779661,0.0010605383048164,
2017-10-16,5756.14881180596,334.387035067212,0.0011602404397297,
2017-10-17,5590.41632437171,315.673910286382,0.0010642022376844,
2017-10-18,5583.8704257744,313.292919637639,0.0010289346796423,
2017-10-19,5708.31299094097,308.361189362946,0.0010451067008022,
2017-10-20,6000.88313033314,304.104843950906,0.0010452917632026,
2017-10-21,6030.20789275278,299.96448918761,0.0009986686853147,
2017-10-22,5996.59813880772,294.862483343074,0.0010439446507726,
2017-10-23,5888.25001665693,285.272274400935,0.0010124826975894,
2017-10-24,5517.77535330216,297.201345119813,0.0010720216778662,
2017-10-25,5736.01780157802,297.963974576271,0.0010558302382839,
2017-10-26,5900.31772910579,296.136726183518,0.001034822621223,
2017-10-27,5771.94504617183,297.075979836353,0.0010028081517702,
2017-10-28,5762.38857685564,295.060524254822,0.000999095796636,
2017-10-29,6174.72884482758,304.336856808884,0.0011598215854797,
2017-10-30,6119.25638398597,306.156846873174,0.0011357429259203,
2017-10-31,6428.51463705435,304.758790181181,0.0011276445007545,
2017-11-01,6726.41183459965,290.520131209819,0.0011031476591025,
2017-11-02,7043.77793892461,284.507127410871,0.0011533554452187,
2017-11-03,7198.63211075394,305.85942402104,0.0011205476571825,
2017-11-04,7420.498078609,300.036860023378,0.0011571774511316,
2017-11-05,7371.13902980713,296.308627410871,0.0011709198669805,
2017-11-06,6985.26384395091,297.987309468147,0.0011466398374931,
2017-11-07,7118.20254383402,292.059068381064,0.0011819041038385,
2017-11-08,7451.21278667446,309.827165692577,0.0012437424156134,
2017-11-09,7117.73804967855,319.44557685564,0.0013977319775482,
2017-11-10,6620.56733635301,299.664234365868,0.0011667258271229,
2017-11-11,6346.72144915254,316.147826125073,0.0011772133375679,
2017-11-12,5829.09782758621,307.17681823495,0.0010247772018454,
2017-11-13,6519.44517212157,315.537040327294,0.0012021195808124,
2017-11-14,6592.37439713618,334.214478959673,0.0011747853910697,
2017-11-15,7257.37321215664,330.784093804793,0.0012785629538545,
2017-11-16,7833.7044333723,329.662060490941,0.0013668683362479,
2017-11-17,7729.03327001753,332.276588836937,0.0012860519600141,
2017-11-18,7796.15424108708,347.42983635301,0.0013452637775168,
2017-11-19,8018.32068848626,355.932445353594,0.0013490320777271,
2017-11-20,8269.87425745178,369.559533606078,0.0013634088802686,
2017-11-21,8091.99808357686,361.197126534191,0.0013506202187657,
2017-11-22,8249.59733021625,380.819107247224,0.0018872291860876,
2017-11-23,8071.66982144945,414.980221215664,0.0019376036330115,
2017-11-24,8232.42233313851,473.450565458796,0.0019206688769768,
2017-11-25,8760.1654421391,466.802904734074,0.0020521324976964,
2017-11-26,9319.90331472823,472.277975452952,0.0019926677744598,
2017-11-27,9730.72857948568,477.648246639392,0.0020056481827795,
2017-11-28,9932.19418001169,467.924269725307,0.0023559768305212,
2017-11-29,9800.02755172414,429.046690531853,0.0020798367648295,
2017-11-30,9996.71497194623,438.558600233781,0.0020646166937852,
2017-12-01,10808.9583325541,461.586232320281,0.0021145411674761,0.129954409329643
2017-12-02,10934.8599856809,459.85709585038,0.0021119280925171,0.133453995637765
2017-12-03,11213.9426554646,464.386072764465,0.0022025929095424,0.132004998744646
2017-12-04,11562.1285669199,466.900428404442,0.0024564119607138,0.136585539200814
2017-12-05,11736.7540672122,458.076665400351,0.0024691286604377,0.128867635840519
2017-12-06,13992.1323372297,434.233698714202,0.0026280724606839,0.12114288000121
2017-12-07,17032.2933763881,431.749817066043,0.0026857462895002,0.10716511098537
2017-12-08,16298.4873386908,462.933985680888,0.0027744550162015,0.115889532145137
2017-12-09,15050.0219541204,483.060178842782,0.0026217783793305,0.120964704441417
2017-12-10,15474.9995432496,444.877736995909,0.0025866393903405,0.109714900004377
2017-12-11,16873.4977849211,506.33839333723,0.002687129669776,0.120327453686479
2017-12-12,17433.9307381648,683.905956165985,0.0032778423727607,0.138078496116008
2017-12-13,16515.15257218,701.59801899474,0.0034909869218284,0.135491421905498
2017-12-14,16602.8928033314,698.089197545295,0.0037075734579988,0.23833097466712
2017-12-15,17702.0021721216,689.464290181181,0.0037019818663441,0.2156882659546
2017-12-16,19640.5138834015,697.827856516657,0.0058081275468718,0.418976167736437
2017-12-17,19250.467650789,729.331224722384,0.0060204499263909,0.480496871545191
2017-12-18,18982.0250242548,787.728504091175,0.0063062691492897,0.520743081650538
2017-12-19,17653.3260894214,823.847225599065,0.0055820343289742,0.529007603292704
2017-12-20,16453.6272603741,797.287250730567,0.0066216019676284,0.477622507878341
2017-12-21,15633.8336504968,793.748969023963,0.007368184681857,0.476424168984041
2017-12-22,14305.7183436587,682.334545879603,0.0062775507099642,0.425925588112597
2017-12-23,14910.8581049094,725.150860023378,0.0074690401124962,0.425812001515316
2017-12-24,14026.3468661601,688.890793687902,0.0087397331152745,0.394342082891068
2017-12-25,14080.9422600818,737.894633255406,0.0090449817295708,0.421383899704482
2017-12-26,15727.1454792519,750.003065166569,0.0093270548628101,0.42534117271402
2017-12-27,15389.0005739334,740.721733489188,0.0086878958009295,0.409216243601965
2017-12-28,14289.4522095266,716.352512273524,0.0081938955677892,0.407360151706071
2017-12-29,14571.7460821157,747.100341320865,0.0094405449645676,0.546381732156783
2017-12-30,12948.7158828171,713.782832554062,0.0079385042857611,0.671867893319044
2017-12-31,13921.4806414378,742.255464932788,0.0090346905571383,0.727614209054702
2018-01-01,13464.6536116306,756.071765634132,0.0088037303062995,0.737354625327598
2018-01-02,14754.322204851,863.918307714787,0.0090114523780399,0.790553691377359
2018-01-03,15010.2861595558,943.648126241964,0.009209497310082,1.03259716353883
2018-01-04,15070.3007986558,952.354543541789,0.0095244980914659,1.16060369270653
2018-01-05,16997.2274079486,958.55284628872,0.0126493674326733,0.959366373306339
2018-01-06,17103.589279661,1006.15747457627,0.0146194629167751,1.00788503414734
2018-01-07,16231.6949994155,1102.88953652835,0.0167628395087521,0.993746942362518
2018-01-08,14937.4150894214,1134.69905990649,0.0146720561455998,0.882939489677948
2018-01-09,14378.5862174167,1288.40687521917,0.0128841544557477,0.786400938280552
2018-01-10,14669.0882656341,1231.76729456458,0.0126491777134883,0.774898528053187
2018-01-11,13186.7549427236,1128.56387580362,0.0110876216151261,0.677668570643675
2018-01-12,13789.4436639392,1257.23113442431,0.0126084678015742,0.908050153420779
2018-01-13,14231.2250645821,1380.14454091175,0.0122354863116412,0.873793896829375
2018-01-14,13681.0654611338,1361.91507568673,0.0114212942634331,0.799327503731093
2018-01-15,13591.6961966686,1281.72139830508,0.0097639016995021,0.777490105274966
2018-01-16,11431.0401052016,1061.18708854471,0.006717538571812,0.613421206836028
2018-01-17,11159.6085905903,1012.62289070719,0.0075275491146451,0.63193491926662
2018-01-18,11246.0397302747,1018.76687463472,0.0077577356387269,0.646777355838626
2018-01-19,11440.2555616598,1029.93438457043,0.0077725364596618,0.644372675782961
2018-01-20,12768.4045856224,1151.94553243717,0.0083761003888731,0.70651726184429
2018-01-21,11422.3942589129,1039.42323290473,0.0070336766258035,0.613887400537408
2018-01-22,10737.3505774401,992.037435710111,0.0066364893132143,0.565566976556355
2018-01-23,10849.3918793103,985.212768264173,0.0066260529158357,0.565767582636778
2018-01-24,11225.8961747516,1047.12019959088,0.0070121891111839,0.620400608214787
2018-01-25,11130.4649473992,1043.62177206312,0.0075203205581099,0.633527221184832
2018-01-26,11035.5546098773,1040.46817066043,0.007142695245218,0.618315055322647
2018-01-27,11320.9701852718,1092.768235827,0.0073003595029141,0.616180175251003
2018-01-28,11615.95871128,1214.83129924021,0.0074227446305083,0.625430138406372
2018-01-29,11132.5543138515,1162.00829953244,0.0068585588793377,0.589449522175442
2018-01-30,9959.54671537113,1051.93348831093,0.0058841605880147,0.501109295675531
2018-01-31,10050.0957971946,1096.25005698422,0.0058350484259325,0.49564754719133
2018-02-01,9039.86507510228,1019.17100789012,0.0049453328841331,0.409766089482554
2018-02-02,8786.0773798948,912.820928696668,0.0043975732937146,0.400179975110052
2018-02-03,9132.10032232613,960.893826125073,0.0051003475349821,0.451979860689329
2018-02-04,8250.52689596727,836.672457334892,0.0043334005921193,0.391414703687123
2018-02-05,6849.54255932203,692.76282729398,0.0034388565692023,0.31183775781288
2018-02-06,7738.64395967271,789.043020748101,0.0043266010678754,0.362459667761075
2018-02-07,7624.59538953828,754.536574810053,0.0042593392340497,0.330492534228114
2018-02-08,8218.58085184103,808.450633547633,0.0044827057479241,0.391877228973368
2018-02-09,8660.45346785505,873.56737434249,0.0049571196878154,0.377544826427374
2018-02-10,8530.29280479252,850.714849503214,0.0049291650689573,0.382942294299582
2018-02-11,8096.72848129749,814.783270894214,0.0049730619063539,0.351882571443588
2018-02-12,8907.67017913501,867.572440385739,0.0054725230529517,0.371107897173705
2018-02-13,8523.96693191116,840.090783752192,0.0056058389132356,0.35336947829379
2018-02-14,9467.3010327294,920.463681472823,0.0067274821407641,0.388663600257718
2018-02-15,10106.7330835769,929.869215663355,0.0072870065341187,0.389586746316099
2018-02-16,10189.3164833431,939.339457334892,0.0070735169990949,0.392443518385592
2018-02-17,11085.5984143776,975.231806253653,0.0071024699395935,0.41259012835993
2018-02-18,10452.0919772063,915.310905610754,0.0064172886203498,0.364939775657242
2018-02-19,11139.3557305669,937.840183226184,0.0065835421402971,0.374325336563394
2018-02-20,11245.9323179427,885.553141145529,0.0070484150284427,0.348160845810985
2018-02-21,10458.8650888369,840.667042957335,0.0064718598444458,0.33106823779092
2018-02-22,9878.15894272355,807.076898889538,0.0061604532332045,0.31316865818042
2018-02-23,10159.0656125073,855.767194038574,0.0066094662382873,0.321042174526679
2018-02-24,9686.60177995325,834.00284628872,0.0061737110931955,0.301019576017809
2018-02-25,9603.22747749854,842.311720046756,0.0060913870642959,0.326956828149886
2018-02-26,10312.3657130333,865.863039158387,0.0063404696184448,0.324866378317382
2018-02-27,10654.1072948568,875.052981881941,0.006228270462413,0.329431865414349
2018-02-28,10307.0249663939,851.323646405611,0.0059229865860696,0.302282240305768
2018-03-01,10923.6308617767,869.302266803039,0.0061973080935471,0.300379752716559
2018-03-02,11014.0584672706,855.352857685564,0.0053884804238069,0.289251062285423
2018-03-03,11425.6805654588,854.387569549971,0.0052342898645484,0.290399900670707
2018-03-04,11462.5831975453,861.13072238457,0.0054342471463313,0.298856620196058
2018-03-05,11540.6623205728,851.608753068381,0.0051862321441893,0.294417082383874
2018-03-06,10677.0352308591,812.346192869667,0.004536886085651,0.277093016891993
2018-03-07,9903.0850490941,751.754232028054,0.0039547835338995,0.242167611125577
2018-03-08,9330.47545295149,699.337428988895,0.0039702033651775,0.213290792499093
2018-03-09,9278.13918439509,725.310906779661,0.0041161708849072,0.214320478193401
2018-03-10,8786.56042314436,684.880582115722,0.0039325179150881,0.201805047428783
2018-03-11,9513.53539976622,718.054689655172,0.0041635327194399,0.219138695212196
2018-03-12,9147.89018059615,696.739231151374,0.003990167468202,0.217543603801395
2018-03-13,9160.54293278784,689.902102571596,0.0039030228981453,0.21752078996643
2018-03-14,8222.12723904149,612.332631502046,0.0035035834497381,0.193997140578478
2018-03-15,8268.58912244302,611.166275862069,0.0035387853226449,0.181853846742507
2018-03-16,8376.90449824664,604.484301870251,0.0034927391399666,0.177149279639217
2018-03-17,7881.66192051432,550.865004091175,0.0032269912980974,0.151992326367201
2018-03-18,8189.01671917008,538.26132817066,0.0031419543370107,0.155562053669981
2018-03-19,8537.0156233197,550.138212741087,0.0034466447196938,0.186134608796284
2018-03-20,8895.54717913501,555.636667153711,0.0036414531630481,0.201594625604755
2018-03-21,8879.5942565751,557.397838983051,0.0035958201895991,0.205851340270544
2018-03-22,8710.66493512566,539.114045295149,0.0035279377628127,0.199120173004262
2018-03-23,8771.74632349503,537.592859731151,0.003493603402411,0.183217608598131
2018-03-24,8610.9885163647,525.082402980713,0.0034738565544438,0.18759266575865
2018-03-25,8440.61092255991,522.222801870251,0.0034257985756114,0.181112400656988
2018-03-26,8171.18435447107,489.817600526008,0.003235211182198,0.165260666119296
2018-03-27,7837.26531940386,450.549594389246,0.0031045218912661,0.153344520839525
2018-03-28,7933.64272969024,445.458083576856,0.0031416931904015,0.157331350570277
2018-03-29,7108.5708132671,385.35647019287,0.0027593004315441,0.143008552245136
2018-03-30,6832.14906633548,392.467127703098,0.0027202146550679,0.141958372390385
2018-03-31,6922.2812969024,394.512378141438,0.0027524680447794,0.15129384569272
2018-04-01,6804.52487931035,378.066090298071,0.0026891172122601,0.14712129265775
2018-04-02,7033.25960958504,383.397693746347,0.0027674085006016,0.151927913735328
2018-04-03,7420.80051548802,415.214929865576,0.002999948287016,0.169462417480685
2018-04-04,6780.54360140269,378.529877264757,0.0026903664163809,0.151719829624405
2018-04-05,6798.42261659848,382.700794272355,0.0027479265275418,0.147662197564594
2018-04-06,6610.49234979544,369.936752776154,0.0026746977113861,0.142718322490327
2018-04-07,6886.46947194623,384.50724956166,0.0027878188245039,0.147011107462615
2018-04-08,7009.99610432496,399.415550847458,0.0028241164340565,0.155543287061561
2018-04-09,6736.89282378726,396.165397136178,0.0027397794869402,0.150712776976614
2018-04-10,6816.71861542957,413.452699298656,0.0030408212336905,0.154979479750415
